place_id,name,lat,lng,address,types,source_query
ChIJa0nJz7VBDW0RKlPVuTkpFys,Japanese Garden,-36.8801619,174.6304566,"6 Henderson Valley Road, Henderson Valley, Auckland","park,point_of_interest,establishment",park
ChIJw1_0Y7lBDW0R_z5KxRrvlkY,All About Drains Ltd,-36.8797369,174.6315744,"144 Railside Avenue, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJ1zV7ooZBDW0RIiwOeqlrEgI,Juryclock Memorial Park,-36.8825051,174.624838,"36 Smythe Road, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJz5N_VLJBDW0RJPVDmkTU9HA,Neweys Corner,-36.87919480000001,174.6350773,"Henderson, Auckland","park,point_of_interest,establishment",park
ChIJkxmRP7NBDW0RuRr3lZzWixE,Pioneer Park,-36.8773463,174.6336166,"11 Alderman Drive, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJrUWststBDW0RcM2cJGLvAA8,Henderson Park,-36.8783848,174.6251045,"41A Wilsher Crescent, Henderson, Auckland","park,tourist_attraction,point_of_interest,establishment",park
ChIJyVdpSwBBDW0RBsIAnHZ1U8Y,Water Tap,-36.8784722,174.6245426,"Henderson, Auckland","park,point_of_interest,establishment",park
ChIJd0S04OtBDW0Ry-PG6jpTSqY,Falls Park,-36.8767185,174.6351994,"22 Alderman Drive, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJX3wCO89BDW0Rqo4jD9KNLDc,Plumer Domain,-36.8853368,174.6207674,"Henderson, Auckland","park,point_of_interest,establishment",park
ChIJFby_jMVBDW0R6-iUo8dRomI,Opanuku Street Reserve,-36.886737,174.6203651,"Border Road Esplanade, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJH3LJZstBDW0R0AOzl0rwOZs,Vintage Reserve,-36.877579,174.6228883,"51 Vintage Drive, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJ58qyNABBDW0Ro04vhk191_s,oratia stream,-36.8751071,174.6275862,"Henderson, Auckland","park,point_of_interest,establishment",park
ChIJT4Vxa01ADW0RK8wWoZFBmkE,Tui Glen Playground,-36.8746994,174.6362707,"Tui Glen Reserve, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJA4zORwBBDW0RNNUBmS96tD4,River Lookout,-36.8736106,174.6351015,"55 Chilcott Road, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJqxbs1qlBDW0R1VOVdoVa1sA,Cron Reserve,-36.8844548,174.6476672,"30A Tirimoana Road, Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJlcAIilNADW0RgMucJGLvAA8,Te Atatu South Park,-36.8729222,174.6424872,"Essex Street, Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJX9oSEk5ADW0R58gYpE6PPLg,Chilcott Brae,-36.8701145,174.6363037,"Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJ7YrJgRlBDW0R7iJq3eteb3A,Redfrog Pond,-36.869458,174.6321682,"75 Lincoln Road, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJPb5s5QdBDW0RTd5cHS-oXAE,Tirimoana Reserve,-36.88727530000001,174.6488933,"11 Milwaukee Place, Glendene, Auckland","park,point_of_interest,establishment",park
ChIJEW4H5FFADW0RQDdKRnENc-A,Swan Arch Reserve,-36.8700933,174.6376936,"Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJub7p_TJBDW0Rhwy3CjaJBfI,Featherstone Park,-36.87094779999999,174.6212382,"4725273, Henderson, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJWUbhC1VADW0RS6AkU0e37EM,Robert's Green,-36.874379,174.6463184,"Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJ3wv1_lNADW0RZCV11cErEVs,Neville Power Memorial Park,-36.8714002,174.6425171,"Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJbbQ7TE5ADW0RuQqeHic3lNY,Epping Esplanade,-36.8684961,174.6357314,"22 Jubaea Place, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJt0zclp1BDW0Rv4W0eua8jEY,Forest Hill Park,-36.8961879,174.6178539,"5017734, Henderson, Henderson, Auckland","park,point_of_interest,establishment",park
ChIJB1NE3GZBDW0R8TQZ8c7PGpI,Tawakawaka Tracey Park,-36.8821691,174.6519163,"Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJT7g9ykhADW0RLo4VJuu4ing,Woodford Reserve,-36.8668178,174.6319703,"Henderson, Auckland","park,point_of_interest,establishment",park
ChIJ-QXRvwFBDW0RVinxtqEbUOU,Divich Reserve,-36.878517,174.6516724,"Te Atatū South, Auckland","park,point_of_interest,establishment",park
ChIJgz1p5QhBDW0RmXC0TYWToqw,Glendene Reserve,-36.8900745,174.651509,"13 Thornlow Street, Glendene, Auckland","park,point_of_interest,establishment",park
ChIJ65hTP6BBDW0R4V0474mDP50,Awaroa Park,-36.8970527,174.646441,"126 Awaroa Road, Sunnyvale, Auckland","park,point_of_interest,establishment",park
ChIJt7GkcU1ADW0RXrswGZN5PQ4,Tui Glen Reserve,-36.8739479,174.6358132,Henderson,"park,premise,point_of_interest,establishment",park
ChIJt1TdcR5BDW0RaksgZzMaUy4,Saunders Reserve,-36.87940379999999,174.6641772,"26 Saunders Place, Avondale, Auckland","tourist_attraction,park,point_of_interest,establishment",park
ChIJQbwulBBBDW0RQEwvqPgPot8,Bancroft Park,-36.88923500000001,174.66211,"Glendene, Auckland","park,point_of_interest,establishment",park
ChIJ_Uqd6QRBDW0RE0AP904HWyM,Barry Reserve,-36.8843258,174.6569079,"Glendene, Auckland","park,point_of_interest,establishment",park
ChIJqzjfyzxBDW0RSD-n894Ku9s,Avondale Rd Reserve,-36.8890009,174.6725284,"Avondale, Auckland","park,point_of_interest,establishment",park
