place_id,name,lat,lng,address,types,source_query
ChIJK9NVPqdIDW0R21jXDozLTF8,Royal Oak Shopping Mall,-36.9103582,174.7746753,"691 Manukau Road, Royal Oak, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJy3yGhBNGDW0R2MvE2Rzw-bM,Three Kings Plaza,-36.9088525,174.7559762,"536 Mount Albert Road, Three Kings, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJN-P5NE5LDW0Rc7_IF_buXOE,Class A Security Limited,-36.9100387,174.7746125,"691 Manukau Road, Royal Oak, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJmSUeXLJIDW0RIB3IrX3taHU,adidas Outlet Onehunga,-36.9207953,174.7865545,"Dress Smart Onehunga Shop 609/151 Arthur Street, Onehunga, Auckland","shoe_store,clothing_store,shopping_mall,store,point_of_interest,establishment",shopping_mall
ChIJj5xfpbNIDW0RrwCYwldt6hw,Dress Smart Outlet Shopping Centre,-36.9217166,174.7863983,"151 Arthur Street, Onehunga, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJyz4-Od5IDW0Rpn1I_3ZwJBY,Artizan Diamond Tools,-36.9064108,174.8115708,"726B Great South Road, Penrose, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJS_-80UdJDW0RAVGCfFNcWgo,Sylvia Park Lifestyle,-36.9170435,174.838082,"393 Mount Wellington Highway, Mount Wellington, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJq8xVy0dJDW0RDrwEDCn_4zA,Sylvia Park Shopping Centre,-36.9172406,174.8418425,"286 Mount Wellington Highway, Mount Wellington, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJMXshW0BJDW0R1eLmSMbTJMg,Mount Wellington Shopping Centre,-36.90908080000001,174.8374863,"295 Penrose Road, Mount Wellington, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJS_-80UdJDW0RT2Tg9yXE8fs,Apex Mega Centre,-36.91673029999999,174.8377912,"393 Mount Wellington Highway, Mount Wellington, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJ2YxMszFLDW0RXc9zIlvgsVI,Kentigern Plaza,-36.91088099999999,174.8716094,"102 Pakuranga Road, Pakuranga, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJl8_ip1JLDW0RIcbRpAroMgU,Sedar Properties,-36.9129089,174.871826,"10 Aylesbury Street, Pakuranga, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJEfNoP-lLDW0RP3M8GBc79LQ,Pakuranga Town Centre,-36.912647,174.871999,"Pakuranga Town Centre 10 Aylesbury Street, Pakuranga, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
ChIJvRlTeSBJDW0RrjK3rDy2XR0,Clifton Court,-36.8987734,174.853917,"7 Clifton Court, Panmure, Auckland","shopping_mall,point_of_interest,establishment",shopping_mall
